NAME,ISO_TIME,NATURE,LAT,LON
GONU,31-05-2007 06:00,DS,13.7,71.6
GONU,31-05-2007 09:00,DS,13.9,71.7
GONU,31-05-2007 12:00,DS,14,71.7
GONU,31-05-2007 15:00,DS,14.1,71.7
GONU,31-05-2007 18:00,DS,14.2,71.5
GONU,31-05-2007 21:00,DS,14.3,71.3
GONU,01-06-2007 00:00,DS,14.4,70.9
GONU,01-06-2007 03:00,DS,14.5,70.5
GONU,01-06-2007 06:00,TS,14.7,70
GONU,01-06-2007 09:00,TS,14.9,69.4
GONU,01-06-2007 12:00,TS,15,68.8
GONU,01-06-2007 15:00,TS,15.1,68.5
GONU,01-06-2007 18:00,TS,15.1,68.2
GONU,01-06-2007 21:00,TS,15.1,68
GONU,02-06-2007 00:00,TS,15.1,67.9
GONU,02-06-2007 03:00,TS,15,67.5
GONU,02-06-2007 06:00,TS,15,67.2
GONU,02-06-2007 09:00,TS,15.1,67.1
GONU,02-06-2007 12:00,TS,15.2,67.1
GONU,02-06-2007 15:00,TS,15.2,67.1
GONU,02-06-2007 18:00,TS,15.3,67.1
GONU,02-06-2007 21:00,TS,15.4,66.9
GONU,03-06-2007 00:00,TS,15.8,67
GONU,03-06-2007 03:00,TS,16,67.1
GONU,03-06-2007 06:00,TS,16.5,67.1
GONU,03-06-2007 09:00,TS,16.9,66.9
GONU,03-06-2007 12:00,TS,17.5,66.7
GONU,03-06-2007 15:00,TS,17.6,66.5
GONU,03-06-2007 18:00,TS,18,66.1
GONU,03-06-2007 21:00,TS,18.1,65.9
GONU,04-06-2007 00:00,TS,18.6,65.3
GONU,04-06-2007 03:00,TS,18.7,65.1
GONU,04-06-2007 06:00,TS,19.1,64.7
GONU,04-06-2007 09:00,TS,19.5,64.5
GONU,04-06-2007 12:00,TS,20,64.1
GONU,04-06-2007 15:00,TS,20.1,63.8
GONU,04-06-2007 18:00,TS,20.5,63.4
GONU,04-06-2007 21:00,TS,20.6,63.2
GONU,05-06-2007 00:00,TS,20.7,62.8
GONU,05-06-2007 03:00,TS,21,62
GONU,05-06-2007 06:00,TS,21.4,61.6
GONU,05-06-2007 09:00,TS,21.4,61.2
GONU,05-06-2007 12:00,TS,21.6,61.1
GONU,05-06-2007 15:00,TS,21.9,60.9
GONU,05-06-2007 18:00,TS,22,60.6
GONU,05-06-2007 21:00,TS,22.4,60.4
GONU,06-06-2007 00:00,TS,22.6,59.8
GONU,06-06-2007 03:00,TS,22.9,59.4
GONU,06-06-2007 06:00,TS,23.3,59.5
GONU,06-06-2007 09:00,TS,23.5,59.4
GONU,06-06-2007 12:00,TS,23.9,59.1
GONU,06-06-2007 15:00,TS,24.1,59
GONU,06-06-2007 18:00,TS,24.5,59
GONU,06-06-2007 21:00,TS,24.8,58.8
GONU,07-06-2007 00:00,TS,24.9,58.6
GONU,07-06-2007 03:00,TS,25,58.4
GONU,07-06-2007 06:00,TS,24.9,58.3
GONU,07-06-2007 09:00,TS,25,58.2
GONU,07-06-2007 12:00,TS,25.1,58.2
GONU,07-06-2007 15:00,TS,25.3,58.2
GONU,07-06-2007 18:00,TS,25.5,58.1
GONU,07-06-2007 21:00,TS,25.7,58
GONU,08-06-2007 00:00,DS,25.9,57.8
SIDR,10-11-2007 06:00,DS,9.6,93.2
SIDR,10-11-2007 09:00,DS,9.7,93.1
SIDR,10-11-2007 12:00,DS,9.7,93
SIDR,10-11-2007 15:00,DS,9.7,92.9
SIDR,10-11-2007 18:00,TS,9.8,92.7
SIDR,10-11-2007 21:00,TS,9.9,92.6
SIDR,11-11-2007 00:00,TS,10,92.5
SIDR,11-11-2007 03:00,TS,10.1,92.4
SIDR,11-11-2007 06:00,TS,10.1,92.2
SIDR,11-11-2007 09:00,TS,10.1,92.1
SIDR,11-11-2007 12:00,TS,10.1,91.9
SIDR,11-11-2007 15:00,TS,10.1,91.8
SIDR,11-11-2007 18:00,TS,10.4,91.5
SIDR,11-11-2007 21:00,TS,10.4,91.3
SIDR,12-11-2007 00:00,TS,10.5,91.2
SIDR,12-11-2007 03:00,TS,10.5,90.8
SIDR,12-11-2007 06:00,TS,10.9,90.5
SIDR,12-11-2007 09:00,TS,10.9,90.4
SIDR,12-11-2007 12:00,TS,11.3,90.1
SIDR,12-11-2007 15:00,TS,11.4,90
SIDR,12-11-2007 18:00,TS,11.6,90
SIDR,12-11-2007 21:00,TS,11.6,90
SIDR,13-11-2007 00:00,TS,12,89.7
SIDR,13-11-2007 03:00,TS,12.1,89.7
SIDR,13-11-2007 06:00,TS,12.3,89.7
SIDR,13-11-2007 09:00,TS,12.9,89.6
SIDR,13-11-2007 12:00,TS,13,89.6
SIDR,13-11-2007 15:00,TS,13.2,89.5
SIDR,13-11-2007 18:00,TS,13.6,89.5
SIDR,13-11-2007 21:00,TS,14,89.5
SIDR,14-11-2007 00:00,TS,14.4,89.5
SIDR,14-11-2007 03:00,TS,14.6,89.4
SIDR,14-11-2007 06:00,TS,15,89.4
SIDR,14-11-2007 09:00,TS,15.4,89.4
SIDR,14-11-2007 12:00,TS,15.9,89.1
SIDR,14-11-2007 15:00,TS,16.1,89.1
SIDR,14-11-2007 18:00,TS,16.6,89.1
SIDR,14-11-2007 21:00,TS,17.1,89.1
SIDR,15-11-2007 00:00,TS,17.7,89.1
SIDR,15-11-2007 03:00,TS,18.3,89.1
SIDR,15-11-2007 06:00,TS,19.4,89.1
SIDR,15-11-2007 09:00,TS,20.1,89.1
SIDR,15-11-2007 12:00,TS,21,89.2
SIDR,15-11-2007 15:00,TS,21.6,89.6
SIDR,15-11-2007 18:00,TS,22.5,90.4
SIDR,15-11-2007 21:00,TS,23.5,90.8
SIDR,16-11-2007 00:00,TS,23.8,91
SIDR,16-11-2007 03:00,NR,24.5,91.5
NARGIS,25-04-2008 12:00,DS,10.5,90.3
NARGIS,25-04-2008 15:00,DS,10.7,89.9
NARGIS,25-04-2008 18:00,DS,10.8,89.5
NARGIS,25-04-2008 21:00,DS,10.7,89.1
NARGIS,26-04-2008 00:00,DS,10.7,88.7
NARGIS,26-04-2008 03:00,DS,10.9,88.6
NARGIS,26-04-2008 06:00,DS,11.2,88.5
NARGIS,26-04-2008 09:00,DS,11.4,88.2
NARGIS,26-04-2008 12:00,DS,11.5,87.9
NARGIS,26-04-2008 15:00,DS,11.5,87.5
NARGIS,26-04-2008 18:00,TS,11.5,87.2
NARGIS,26-04-2008 21:00,TS,11.5,86.9
NARGIS,27-04-2008 00:00,TS,11.6,86.7
NARGIS,27-04-2008 03:00,TS,11.7,86.6
NARGIS,27-04-2008 06:00,TS,11.8,86.5
NARGIS,27-04-2008 09:00,TS,12,86.3
NARGIS,27-04-2008 12:00,TS,12.1,86.2
NARGIS,27-04-2008 15:00,TS,12.2,86.1
NARGIS,27-04-2008 18:00,TS,12.5,85.9
NARGIS,27-04-2008 21:00,TS,12.8,85.6
NARGIS,28-04-2008 00:00,TS,12.9,85.6
NARGIS,28-04-2008 03:00,TS,13,85.6
NARGIS,28-04-2008 06:00,TS,13.1,85.6
NARGIS,28-04-2008 09:00,TS,13,85.5
NARGIS,28-04-2008 12:00,TS,13,85.4
NARGIS,28-04-2008 15:00,TS,13,85.4
NARGIS,28-04-2008 18:00,TS,13.1,85.4
NARGIS,28-04-2008 21:00,TS,13.1,85.5
NARGIS,29-04-2008 00:00,TS,13.2,85.6
NARGIS,29-04-2008 03:00,TS,13.3,85.6
NARGIS,29-04-2008 06:00,TS,13.3,85.7
NARGIS,29-04-2008 09:00,TS,13.4,85.7
NARGIS,29-04-2008 12:00,TS,13.8,85.9
NARGIS,29-04-2008 15:00,TS,13.9,86
NARGIS,29-04-2008 18:00,TS,14,86.1
NARGIS,29-04-2008 21:00,TS,14.1,86.3
NARGIS,30-04-2008 00:00,TS,14.2,86.4
NARGIS,30-04-2008 03:00,TS,14.5,86.7
NARGIS,30-04-2008 06:00,TS,14.6,86.8
NARGIS,30-04-2008 09:00,TS,14.7,87.1
NARGIS,30-04-2008 12:00,TS,14.8,87.3
NARGIS,30-04-2008 15:00,TS,15.1,87.7
NARGIS,30-04-2008 18:00,TS,15.2,87.9
NARGIS,30-04-2008 21:00,TS,15.2,88
NARGIS,01-05-2008 00:00,TS,15.6,88.5
NARGIS,01-05-2008 03:00,TS,15.6,89.2
NARGIS,01-05-2008 06:00,TS,16,89.7
NARGIS,01-05-2008 09:00,TS,16,90.1
NARGIS,01-05-2008 12:00,TS,16,90.6
NARGIS,01-05-2008 15:00,TS,15.9,91.1
NARGIS,01-05-2008 18:00,TS,15.9,91.6
NARGIS,01-05-2008 21:00,TS,15.9,92.1
NARGIS,02-05-2008 00:00,TS,15.9,92.6
NARGIS,02-05-2008 03:00,TS,15.9,93.1
NARGIS,02-05-2008 06:00,TS,16,93.6
NARGIS,02-05-2008 09:00,TS,16,94.1
NARGIS,02-05-2008 12:00,TS,16,94.5
NARGIS,02-05-2008 15:00,TS,16.1,95.1
NARGIS,02-05-2008 18:00,TS,16.5,95.6
NARGIS,02-05-2008 21:00,TS,16.5,95.8
NARGIS,03-05-2008 00:00,TS,16.7,96
NARGIS,03-05-2008 03:00,TS,17,96.4
NARGIS,03-05-2008 06:00,TS,17.4,96.9
NARGIS,03-05-2008 09:00,TS,17.8,97.3
NARGIS,03-05-2008 12:00,TS,18.3,97.6
NARGIS,03-05-2008 15:00,TS,18.8,97.7
NARGIS,03-05-2008 18:00,TS,19.4,97.8
NARGIS,03-05-2008 21:00,TS,20.1,98.1
NARGIS,04-05-2008 00:00,TS,20.8,98.5
BIJLI,14-04-2009 00:00,DS,12.6,87.7
BIJLI,14-04-2009 03:00,DS,12.7,87.9
BIJLI,14-04-2009 06:00,TS,12.7,88.1
BIJLI,14-04-2009 09:00,TS,12.5,88.1
BIJLI,14-04-2009 12:00,TS,12.4,87.9
BIJLI,14-04-2009 15:00,TS,12.4,87.8
BIJLI,14-04-2009 18:00,TS,12.5,87.7
BIJLI,14-04-2009 21:00,TS,12.8,87.7
BIJLI,15-04-2009 00:00,TS,13.3,87.7
BIJLI,15-04-2009 03:00,TS,13.9,87.3
BIJLI,15-04-2009 06:00,TS,14.5,87.1
BIJLI,15-04-2009 09:00,TS,15,86.7
BIJLI,15-04-2009 12:00,TS,15.4,86.3
BIJLI,15-04-2009 15:00,TS,15.8,86.2
BIJLI,15-04-2009 18:00,TS,16.2,86.2
BIJLI,15-04-2009 21:00,TS,16.3,86.2
BIJLI,16-04-2009 00:00,TS,16.7,86
BIJLI,16-04-2009 03:00,TS,17.1,86
BIJLI,16-04-2009 06:00,TS,17.6,86.1
BIJLI,16-04-2009 09:00,TS,18,86.2
BIJLI,16-04-2009 12:00,TS,18.5,86.6
BIJLI,16-04-2009 15:00,TS,18.6,86.7
BIJLI,16-04-2009 18:00,TS,19.3,87.1
BIJLI,16-04-2009 21:00,TS,19.8,87.6
BIJLI,17-04-2009 00:00,TS,20.3,88.1
BIJLI,17-04-2009 03:00,TS,20.5,88.6
BIJLI,17-04-2009 06:00,TS,20.9,89.2
BIJLI,17-04-2009 09:00,TS,21.3,89.8
BIJLI,17-04-2009 12:00,TS,21.4,90.4
BIJLI,17-04-2009 15:00,TS,21.7,91.3
BIJLI,17-04-2009 18:00,TS,21.9,91.8
BIJLI,17-04-2009 21:00,TS,22.1,92.4
BIJLI,18-04-2009 00:00,TS,22.4,93.1
AILA,22-05-2009 18:00,DS,16.9,88.8
AILA,22-05-2009 21:00,DS,16.7,88.8
AILA,23-05-2009 00:00,DS,16.7,88.8
AILA,23-05-2009 03:00,DS,16.8,88.9
AILA,23-05-2009 06:00,TS,16.9,88.8
AILA,23-05-2009 09:00,TS,16.9,88.6
AILA,23-05-2009 12:00,TS,16.9,88.5
AILA,23-05-2009 15:00,TS,17.1,88.5
AILA,23-05-2009 18:00,TS,17.3,88.6
AILA,23-05-2009 21:00,TS,17.2,88.6
AILA,24-05-2009 00:00,TS,17.4,88.5
AILA,24-05-2009 03:00,TS,17.9,88.4
AILA,24-05-2009 06:00,TS,18,88.4
AILA,24-05-2009 09:00,TS,18.1,88.3
AILA,24-05-2009 12:00,TS,18.5,88.3
AILA,24-05-2009 15:00,TS,18.9,88.3
AILA,24-05-2009 18:00,TS,19.1,88.3
AILA,24-05-2009 21:00,TS,19.7,88
AILA,25-05-2009 00:00,TS,20,88.1
AILA,25-05-2009 03:00,TS,20.6,88.1
AILA,25-05-2009 06:00,TS,21.6,88.2
AILA,25-05-2009 09:00,TS,22.1,88.2
AILA,25-05-2009 12:00,TS,22.7,88.2
AILA,25-05-2009 15:00,TS,23.3,88.2
AILA,25-05-2009 18:00,TS,23.9,88.3
AILA,25-05-2009 21:00,TS,24.5,88.3
AILA,26-05-2009 00:00,TS,25.4,88.4
AILA,26-05-2009 03:00,TS,25.9,88.4
AILA,26-05-2009 06:00,MX,26.9,88.8
PHYAN,09-11-2009 03:00,TS,11,72
PHYAN,09-11-2009 06:00,MX,11.6,71.4
PHYAN,09-11-2009 09:00,MX,11.9,71.2
PHYAN,09-11-2009 12:00,TS,12.1,71.1
PHYAN,09-11-2009 15:00,TS,12.4,70.9
PHYAN,09-11-2009 18:00,TS,12.7,70.8
PHYAN,09-11-2009 21:00,TS,13,70.8
PHYAN,10-11-2009 00:00,TS,13.4,70.8
PHYAN,10-11-2009 03:00,TS,13.9,71
PHYAN,10-11-2009 06:00,TS,14.4,71.2
PHYAN,10-11-2009 09:00,TS,14.6,71.2
PHYAN,10-11-2009 12:00,TS,15,71.3
PHYAN,10-11-2009 15:00,TS,15.4,71.6
PHYAN,10-11-2009 18:00,TS,15.8,71.8
PHYAN,10-11-2009 21:00,TS,16.5,72.2
PHYAN,11-11-2009 00:00,TS,17,72.6
PHYAN,11-11-2009 03:00,TS,17.9,72.7
PHYAN,11-11-2009 06:00,TS,18.8,73.3
PHYAN,11-11-2009 09:00,TS,19.4,73.7
PHYAN,11-11-2009 12:00,TS,19.7,73.9
WARD,10-12-2009 09:00,TS,6.5,85
WARD,10-12-2009 12:00,TS,6.5,85
WARD,10-12-2009 15:00,TS,6.5,85
WARD,10-12-2009 18:00,MX,6.7,85
WARD,10-12-2009 21:00,MX,7.1,84.8
WARD,11-12-2009 00:00,TS,7.4,84.6
WARD,11-12-2009 03:00,TS,7.7,84.7
WARD,11-12-2009 06:00,TS,8.4,84.7
WARD,11-12-2009 09:00,TS,8.7,84.8
WARD,11-12-2009 12:00,TS,8.8,84.9
WARD,11-12-2009 15:00,TS,9.2,84.9
WARD,11-12-2009 18:00,TS,9.3,84.8
WARD,11-12-2009 21:00,TS,9.6,84.7
WARD,12-12-2009 00:00,TS,9.9,84.6
WARD,12-12-2009 03:00,TS,9.9,84.5
WARD,12-12-2009 06:00,TS,10,84.4
WARD,12-12-2009 09:00,TS,9.9,84
WARD,12-12-2009 12:00,TS,9.9,83.7
WARD,12-12-2009 15:00,TS,9.7,83.6
WARD,12-12-2009 18:00,TS,9.4,83.5
WARD,12-12-2009 21:00,TS,9.3,83.3
WARD,13-12-2009 00:00,TS,9.3,83.2
WARD,13-12-2009 03:00,TS,9.3,83.1
WARD,13-12-2009 06:00,TS,9,83
WARD,13-12-2009 09:00,TS,8.9,82.9
WARD,13-12-2009 12:00,TS,9,82.8
WARD,13-12-2009 15:00,TS,8.9,82.6
WARD,13-12-2009 18:00,TS,9,82.3
WARD,13-12-2009 21:00,TS,9,82.1
WARD,14-12-2009 00:00,TS,9,81.8
WARD,14-12-2009 03:00,TS,8.6,81.5
WARD,14-12-2009 06:00,TS,8.5,81.5
WARD,14-12-2009 09:00,TS,8.5,81.2
WARD,14-12-2009 12:00,MX,8.5,81.1
WARD,14-12-2009 15:00,MX,8.5,81.1
WARD,14-12-2009 18:00,MX,8.5,81
WARD,14-12-2009 21:00,TS,8.5,80.8
WARD,15-12-2009 00:00,TS,8.5,80.5
LAILA,16-05-2010 18:00,DS,9.8,90.4
LAILA,16-05-2010 21:00,DS,10.2,90.1
LAILA,17-05-2010 00:00,DS,10.5,89.7
LAILA,17-05-2010 03:00,DS,10.7,89.3
LAILA,17-05-2010 06:00,TS,10.8,88.7
LAILA,17-05-2010 09:00,TS,11,88.3
LAILA,17-05-2010 12:00,TS,11.2,87.9
LAILA,17-05-2010 15:00,TS,11.4,87.6
LAILA,17-05-2010 18:00,TS,11.6,87.2
LAILA,17-05-2010 21:00,TS,11.7,86.8
LAILA,18-05-2010 00:00,TS,11.8,86.3
LAILA,18-05-2010 03:00,TS,12.1,85.4
LAILA,18-05-2010 06:00,TS,12.5,84.6
LAILA,18-05-2010 09:00,TS,12.9,84
LAILA,18-05-2010 12:00,TS,13.1,83.5
LAILA,18-05-2010 15:00,TS,13.1,83
LAILA,18-05-2010 18:00,TS,13.1,82.6
LAILA,18-05-2010 21:00,TS,13.1,82.1
LAILA,19-05-2010 00:00,TS,13.5,82
LAILA,19-05-2010 03:00,TS,13.5,81.8
LAILA,19-05-2010 06:00,TS,13.6,81.5
LAILA,19-05-2010 09:00,TS,13.9,81.5
LAILA,19-05-2010 12:00,TS,14,81.5
LAILA,19-05-2010 15:00,TS,14.1,81.4
LAILA,19-05-2010 18:00,TS,14.6,81.1
LAILA,19-05-2010 21:00,TS,14.7,81
LAILA,20-05-2010 00:00,TS,15.1,81
LAILA,20-05-2010 03:00,TS,15.4,80.6
LAILA,20-05-2010 06:00,TS,15.6,80.6
LAILA,20-05-2010 09:00,TS,15.7,80.5
LAILA,20-05-2010 12:00,TS,15.9,80.5
LAILA,20-05-2010 15:00,TS,15.9,80.5
LAILA,20-05-2010 18:00,TS,16,80.6
LAILA,20-05-2010 21:00,TS,16.1,80.7
LAILA,21-05-2010 00:00,TS,16.3,80.8
LAILA,21-05-2010 03:00,TS,16.5,81
LAILA,21-05-2010 06:00,TS,16.8,81.2
LAILA,21-05-2010 09:00,TS,16.8,81.3
LAILA,21-05-2010 12:00,TS,16.9,81.5
LAILA,21-05-2010 15:00,TS,17,81.7
LAILA,21-05-2010 18:00,TS,17.1,81.9
GIRI,19-10-2010 12:00,DS,16.7,92.6
GIRI,19-10-2010 15:00,DS,16.8,92.4
GIRI,19-10-2010 18:00,DS,16.9,92.3
GIRI,19-10-2010 21:00,DS,17,92.2
GIRI,20-10-2010 00:00,TS,17,92.1
GIRI,20-10-2010 03:00,TS,17,92
GIRI,20-10-2010 06:00,TS,17,91.8
GIRI,20-10-2010 09:00,TS,16.9,91.6
GIRI,20-10-2010 12:00,TS,16.9,91.5
GIRI,20-10-2010 15:00,TS,17.1,91.5
GIRI,20-10-2010 18:00,TS,17.3,91.6
GIRI,20-10-2010 21:00,TS,17.4,91.5
GIRI,21-10-2010 00:00,TS,17.4,91.5
GIRI,21-10-2010 03:00,TS,17.4,91.6
GIRI,21-10-2010 06:00,TS,17.5,91.7
GIRI,21-10-2010 09:00,TS,17.6,91.8
GIRI,21-10-2010 12:00,TS,17.9,92.1
GIRI,21-10-2010 15:00,TS,18,92.2
GIRI,21-10-2010 18:00,TS,18.1,92.2
GIRI,21-10-2010 21:00,TS,18.4,92.5
GIRI,22-10-2010 00:00,TS,18.5,92.6
GIRI,22-10-2010 03:00,TS,18.9,92.9
GIRI,22-10-2010 06:00,TS,19,93
GIRI,22-10-2010 09:00,TS,19.4,93.3
GIRI,22-10-2010 12:00,TS,19.8,93.4
GIRI,22-10-2010 15:00,TS,20.1,93.5
