NAME,ISO_TIME,LAT,LON,filename,year_sine,day_sine,moon_phase,vel_ir_x_1,vel_ir_y_1,vel_ir_x_2,vel_ir_y_2,vel_ir_x_3,vel_ir_y_3,vel_ir_x_4,vel_ir_y_4,vel_ir_x_5,vel_ir_y_5,vel_ir_x_6,vel_ir_y_6,vel_ir_x_7,vel_ir_y_7,vel_ir_x_8,vel_ir_y_8,vel_wv_x_1,vel_wv_y_1,vel_wv_x_2,vel_wv_y_2,vel_wv_x_3,vel_wv_y_3,vel_wv_x_4,vel_wv_y_4,vel_wv_x_5,vel_wv_y_5,vel_wv_x_6,vel_wv_y_6,vel_wv_x_7,vel_wv_y_7,vel_wv_x_8,vel_wv_y_8,bt_ir_1,bt_wv_1,bt_ir_2,bt_wv_2,bt_ir_3,bt_wv_3,bt_ir_4,bt_wv_4,bt_ir_5,bt_wv_5,bt_ir_6,bt_wv_6,bt_ir_7,bt_wv_7,bt_ir_8,bt_wv_8
GONU,07-06-2007 03:00,25.0,58.4,20070607030000,0.4250003399695541,0.7071067811865476,-0.954380354211696,-8.740493970039564,3.457292752340436,-8.945709369962733,3.4717360437457487,-9.575690135768816,3.57773385734238,-10.133943363320672,2.9045590686591365,-9.466547539435238,3.213143487623729,-9.443924790731185,4.270638685029752,-8.223519754392225,4.875290121881208,-7.458048737035044,5.077868179375857,-11.926628650763096,1.698609773190513,-11.248697242970133,0.7302047160193494,-10.890609266769651,-1.6472746126134603,-10.101781375205228,-5.105108700901502,-9.67913461932501,-5.814191706066876,-8.731375663457067,-4.825018529125061,-7.797357753757904,-4.579248878759949,-6.693119871708929,-3.373056169155693,31.83163158802413,31.213750822593717,31.73457590566874,31.214840636240726,31.01335623488869,31.19435803184445,30.078437048427897,30.933355487373976,30.10986794615752,30.95852021899343,30.955268306825182,31.27442607407342,30.679214124278417,31.323654591136155,30.11579631104261,31.29179724466316
GONU,07-06-2007 06:00,24.9,58.3,20070607060000,0.4250003399695541,1.0,-0.9622203812731612,-14.387331586135062,-3.94932392866988,-15.71424688937059,-2.034620597491513,-15.379463820305086,-2.212902279686129,-14.254016088676597,-2.699079419531353,-12.776738926505727,-1.0384677252768757,-12.53056031891668,0.1510051170198736,-10.902238143798868,0.8132606434112672,-10.04660569139066,1.4552353010667471,-18.891099678842647,-7.417833406674235,-18.875302699074812,-7.201758815993124,-17.88045861487998,-8.58573939264717,-19.337273706992463,-8.427276372022572,-18.737652279731986,-5.773609608364607,-17.629442271347116,-4.199176093443981,-14.633341687806643,-5.1634358733311085,-12.688455162001985,-3.952171286554621,30.347399945655045,30.64726975348781,30.489003391901843,30.707840078449752,30.118622569248416,30.623149228892245,30.923383152141664,30.86067388974839,31.70339473825385,31.24074261835757,31.873451719319466,31.615288313634547,31.16287308592949,31.498564636301424,30.80294862749676,31.50936275509233
GONU,07-06-2007 09:00,25.0,58.2,20070607090000,0.4250003399695541,0.7071067811865476,-0.9693511356621658,-5.490649650306822,-1.9718659391111264,-5.955287725729783,-4.796191324951908,-7.265177838778658,-5.330748172600522,-7.70038303277678,-7.843702637526054,-7.216544413034351,-8.565561505574676,-5.878959823995248,-6.725105094674387,-5.592792632316087,-6.645849213250097,-2.587786836489516,-7.411280411268085,-6.145533685414296,1.5293667400782962,-6.749887499041108,-1.026237539269418,-8.108808271875677,-4.423773021984786,-7.540733973262161,-4.985019834396787,-5.2972735461362594,-5.102341906553326,-2.4794830585295267,-4.239064542108626,-0.8373010125394982,-4.654760738767981,2.8488170775889423,-4.401281476926986,30.21367298262661,30.477530202445852,30.77351822122704,30.789380463800963,30.890250022740776,30.950377587274307,30.467019058413907,30.78476818218301,30.323132755406736,30.88453938281084,31.537563211161924,31.2840290233746,31.59403929046735,31.46446398092137,32.41446096991094,31.722714035491503
GONU,07-06-2007 12:00,25.1,58.2,20070607120000,0.4250003399695541,-3.216245299353273e-16,-0.9757620113147244,-18.47904999848384,-7.626596364246052,-17.799044781223067,-4.9049596711779735,-18.92935707455589,-2.786301352158401,-18.027355299240504,-2.433185930462936,-17.983417678701468,-2.217475526844386,-17.554770915091638,-3.212341657965397,-17.39129692549709,-3.405570201470168,-16.438489027531542,-4.012725251663161,-15.583334145272614,-10.997809236975993,-15.33396754770361,-9.756000080217946,-15.02598941005288,-8.44658991416789,-14.022112988203,-7.05631489771872,-13.093595662062196,-5.429071941880788,-12.403029762487945,-4.244843202974555,-10.617422673516591,-3.241644134876003,-10.04846318972306,-4.731947900903729,28.07370252120909,29.93596531693204,29.396937061091087,30.43335119575592,30.058695093744213,30.78473956035587,29.592573157231097,30.66780001504976,30.41692130390025,30.94939178437996,31.32933607142156,31.159046232901943,32.30463795235251,31.645748713658552,32.38009278926301,31.59986431616758
GONU,07-06-2007 15:00,25.3,58.2,20070607150000,0.4250003399695541,-0.7071067811865475,-0.981442787249699,4.450420202305302,-7.067397481355911,3.734794770510829,-5.99133844302197,3.646238641963074,-4.507409616303043,4.955604879552873,-5.452055271681749,5.216711633318699,-5.1278112789973465,5.79898100016146,-4.406113114482571,7.296947821300322,-5.101596409168308,7.025566319032675,-5.997120542394534,2.598421170322511,-5.20212474780587,1.9568752729118175,-3.8152307682722544,3.004947338658268,-3.2409366202842005,3.589070277011292,-3.176136331587708,3.431834784641602,-3.82678254504294,3.5738406714281417,-4.506239895854378,4.284971911388917,-4.298842756436081,4.006806460974109,-4.363294463784475,30.562673267312565,30.7332043350648,31.117615057749887,30.80750042379205,29.279013592909788,30.28270848886728,28.83879116521921,30.223799498906025,30.345760866098445,30.72956615663497,31.09582932578384,31.03426038877558,31.49660617420094,31.14110798130908,31.966074652755918,31.62584545529508
GONU,07-06-2007 18:00,25.5,58.1,20070607180000,0.4250003399695541,-1.0,-0.9863836450878952,0.9639824084310604,-8.161236311095992,0.6888712717288666,-7.894567204924191,-0.0784185674063643,-6.144617695603145,-0.5577791504551166,-5.614341542887278,-0.9310956137199992,-6.997803090035437,-1.5280542359605525,-10.339745895750845,-1.396640937861778,-10.51164326597092,-0.75312187351624,-9.135246182657085,4.864577871522093,-8.550600534950206,5.650201247018926,-8.646177949624903,5.701955573154457,-6.928105606757091,5.161295825041777,-5.240477834613505,5.333869204280867,-6.817085059913959,5.60575908933927,-11.520428197694828,5.071141321371341,-11.196287356267243,5.187988229573026,-13.171088546872914,29.87373857088512,30.68552687104888,30.008854838378245,30.70983657727187,30.40067732881936,30.67885089156011,30.268622094806567,30.785786776797227,29.11460283241841,30.358315516372603,28.77599676696068,30.17983572663361,29.080393352926656,30.23487574303126,29.24146453914016,30.379313918280264
GONU,07-06-2007 21:00,25.7,58.0,20070607210000,0.4250003399695541,-0.7071067811865477,-0.9905751875969786,6.088624637946486,-7.107921697199345,3.3046798721530672,-7.3368205422817425,2.41684786782438,-8.408364775971226,2.1412704010650963,-10.33403125797964,1.1061199764460816,-11.26963959189388,1.3868928862914511,-12.855588919236393,0.4524994672777139,-11.869057642710704,0.4059272516211135,-12.913380740604412,1.8419616927276363,-16.042309027910232,-0.8833626542704661,-13.733576236917289,-0.9240285630702324,-14.2218160442684,0.2671718032826941,-14.30437650479504,0.4222840680191111,-13.177258176261216,0.0026804021385081,-13.812735799985136,0.181635757953286,-14.566894270664012,0.1346775732654529,-15.009101061705444,31.144617481010798,31.41755361021968,31.573417716497456,31.444584356847297,30.866895202095908,31.105969204837784,31.085336162540543,31.1882193006096,30.231808178749837,30.953626840588697,29.2388442629187,30.512607056454723,28.75611109007505,30.148664612148725,29.73959014860468,30.52596200190749
GONU,08-06-2007 00:00,25.9,57.8,20070608000000,0.4093559588156213,0.0,-0.9940084582948762,10.908044058805816,-6.487944460218879,8.79371452544097,-5.658870014767568,7.032995769864579,-5.6690557090282905,7.409705510388038,-6.800270185382973,7.018951720730667,-5.23079723741301,6.686683892554338,-5.293944772701222,5.6487014054277545,-4.104359824140576,6.225091080105512,-5.5754990908622375,-2.982403239342058,-22.76919073359981,-0.1688832230082861,-17.65004446127035,2.244339791177283,-12.668350547436146,3.047921966216246,-12.481199454213066,3.970922737363346,-11.204205848336636,3.5682796977350817,-9.881487191061392,4.175213006116734,-8.609918910126929,5.130968045560365,-8.93965519470872,32.05595396356833,32.072010350589764,31.850165135647348,31.859279616480343,31.65359609126587,31.61245263852084,30.952232962919407,31.16191615669823,30.17944813086236,30.781736953928217,30.652946348831165,31.09281038878043,30.956096976121184,31.229633410350704,31.22376838299745,31.21589021452177
SIDR,10-11-2007 15:00,9.7,92.9,20071110150000,-0.780295851070776,-0.7071067811865475,0.1257416154938349,12.396458207107171,53.53936206228365,10.728500201007511,53.282118849866976,10.221503126168551,52.667463114291806,10.183395914409472,52.129389661706014,9.442378876437203,51.40070995557524,9.091192564095136,51.49875880968415,9.809506695805352,51.904388683006296,11.075366516386913,52.11594179982231,12.607676699878724,44.80821646713629,12.6330821251306,45.56018548499881,12.41952738822261,45.46387110842935,12.10767523309459,45.84137392126996,11.775198600088904,46.99868971063185,10.828464153910213,47.36455770225563,10.503420501469892,46.92959792112877,10.40026612393558,46.23004210846765,28.64687291340682,31.00079850056692,27.84986249387128,30.817960717251054,28.33049832142434,30.966666067334952,28.298879604687382,30.942722261951342,28.64687010755105,30.911195546696533,29.007748795050045,31.026975983726267,29.539497408005836,31.20484564159205,30.119308204707107,31.4485296616386
SIDR,10-11-2007 18:00,9.8,92.7,20071110180000,-0.780295851070776,-1.0,0.1492622633447148,8.182337064554195,55.737764415174425,9.831425103876326,57.2152863961679,9.785567009374343,55.57034723046926,10.055110911874406,54.00234556696556,10.441030223613806,53.95588201900497,10.83927378201652,53.3851628149045,10.804479837169604,53.59244410420807,10.925364474524107,53.80365261635762,9.727532424549064,41.41780943917756,9.772891792986128,43.98591975812559,10.582051487207911,47.468843862258815,11.097939472165256,50.01043115675657,11.876951215869909,49.67322388740435,12.72101635114163,48.38522444739455,13.265490727105613,48.73753385812464,13.03265701584194,50.265829000359936,27.78203869360529,30.978387929911506,27.69069317990945,30.962223882862773,27.88191449450065,31.097589547205008,27.72127820705461,31.01754247175798,28.240250974743965,31.12091087076,29.209094790378234,31.499088084492424,29.995319253650838,31.68932790426669,30.29863019560522,32.01297561535704
SIDR,10-11-2007 21:00,9.9,92.6,20071110210000,-0.780295851070776,-0.7071067811865477,0.172710331967021,10.490744718189898,46.32366381020382,10.077809310919337,51.98937145333165,10.359499072048122,52.98569789318752,9.927197954570405,53.850104206740255,9.168143997630128,54.791253022130974,8.904260534218286,55.32713412171341,7.322479682520691,54.1362882568303,7.297849276670461,53.41080882273564,10.839488313115876,45.69077149752913,11.4402607853493,51.13600788759381,12.690235984543284,53.62277178851494,14.377531076521183,54.97323086928037,15.401330256220048,56.3292680198166,15.787107724745663,56.86591823418773,16.828279150171333,57.77609836416192,17.35250301822423,57.25171278177205,31.68381842090593,32.60756651691656,31.021803350257613,32.666847779079866,30.683365107433552,32.6066855161097,30.379669280706857,32.33322535047125,30.259002225213376,32.2444404003658,30.23008125961242,32.10595270426928,29.744857014056077,31.940626484554357,30.00366356190464,32.02221421526154
SIDR,11-11-2007 00:00,10.0,92.5,20071111000000,-0.7694148268839381,0.0,0.1960731578089307,12.266666113728224,51.89149147573144,11.208012784477964,51.9508738188908,9.824183282911203,51.96137809322865,9.340195066454347,51.75420519719359,9.528360918449778,51.39185047149658,9.625419789690698,51.73985420582826,10.335003273236175,52.625896116364096,10.820933602209676,53.19789272944133,15.850814125754615,58.41996657246291,16.146353211896173,57.985157078710095,14.628712847727954,55.21217887826752,11.587679609155558,54.56078306729676,11.207004439389626,54.57015870244879,12.19302594724601,55.04030540347717,13.73291089111709,53.51423597975008,14.30132652518038,53.21698767633149,32.66368714958042,32.425759180440345,32.29399650328017,32.490898345483245,31.975044112280692,32.82959072545231,32.390875757787,32.96142111310084,31.27279844634693,32.68804714961074,31.27768580604816,32.57472317639503,30.703892748266597,32.565362841920184,30.188877008744356,32.15873309658637
SIDR,11-11-2007 03:00,10.1,92.4,20071111030000,-0.7694148268839381,0.7071067811865476,0.2193380875015896,3.0497258553138145,46.12953350360577,3.3443593213618814,48.36652411444712,3.4668721391512105,49.268509660619934,5.207693095505237,49.518948465142365,6.465230614587628,49.44943561600819,7.356988184656013,49.302077931907554,8.375576268861828,48.04305835056554,8.349249514480775,46.69761397767559,11.411199694413405,54.29466954744779,10.64032014143669,53.86754409337448,8.640166974563142,53.835597501894085,7.03475673557721,53.31966644791533,7.143495643762837,53.34353887478315,7.453052162420846,53.81669193480659,8.796292250833714,53.536773910721664,8.040193077736564,52.64090497371711,31.62757826109317,32.25793684591229,32.17109354343176,32.27486057795683,32.13619872870017,32.2841355183429,31.93388821149604,32.332489282256915,31.99389382332687,32.371218569683066,32.047104376036806,32.39216537653231,32.10262157969554,32.493436876157105,31.96100263011982,32.531551213046626
SIDR,11-11-2007 06:00,10.1,92.2,20071111060000,-0.7694148268839381,1.0,0.2424924836989,-4.579075033204598,42.05519267968964,-4.848214443064919,41.5393725308505,-5.519635828918424,41.02839019380767,-5.862202635325863,39.85524106601586,-5.780795544261278,39.39117661918082,-4.840571581522901,39.57206682835595,-3.5944659183603487,40.8257395634609,-2.8128178404742394,41.79925982946569,-2.922444194032435,52.336643854777016,-1.6074175782932725,49.87858740751408,-0.6252114115812784,47.345522979210166,0.8311099693045656,43.90250910883365,2.627793375846203,41.97476416099362,3.968719747526447,41.688106548988216,5.352395296140071,43.74822950278763,7.063826970476802,44.36414395902765,32.280493030921,31.897281479142656,32.06303502793728,31.9265940415414,32.22648528334527,31.96064355333761,32.28182849525853,32.01129410362916,31.86042633565789,32.10544551488882,31.77253457087424,32.175819667341074,31.713067226738904,32.29575581947164,31.999589872475894,32.31414203717587
SIDR,11-11-2007 09:00,10.1,92.1,20071111090000,-0.7694148268839381,0.7071067811865476,0.2655237307778514,-1.9338973226218388,31.6062362933981,-1.3681636285456948,31.240464102953,-1.283363955997323,31.25327177047729,-1.6035236139004134,30.895792995742447,-1.8661637933742452,30.731915855644065,-2.0181970264798825,30.985447891406974,-2.2396941065454032,31.02613257678791,-2.2071243273432475,31.19115678040247,8.528124151109107,14.448606474646208,6.200243797797458,15.390894574330265,4.651501560652334,16.293936223419088,5.05684381221166,16.210656998974116,4.689436349608673,15.48651441157815,3.6470285181297992,17.15311825607574,3.0205796750728457,18.520139687472827,4.092843607377072,21.558360586465096,32.466518813876334,32.12361530050786,32.33089696475318,32.13696223053555,32.214469107500705,32.139548732861,31.953589053984143,32.17824957823516,32.07284860509117,32.221990212339755,31.97941145641152,32.26180381791762,31.957198150805397,32.29089594763333,31.77229112402489,32.28889096986424
SIDR,11-11-2007 12:00,10.1,91.9,20071111120000,-0.7694148268839381,-3.216245299353273e-16,0.2884192403691414,-5.869952161772912,30.14269633253081,-5.580020322378381,30.35653261391513,-5.53137293803839,31.54210757502803,-5.684972274734314,32.37027750819563,-6.222501424468518,32.179576307009484,-6.314183666029482,31.96600229098712,-6.055553053817143,31.85359430615179,-5.704316615605781,31.55410049171796,12.975853523286451,-16.640703417673834,10.221049144175876,-14.75653461471619,8.352148161846914,-11.95520174883214,8.158496665313885,-6.789763068785914,8.318389470680152,2.28385092148853,8.033770363386436,9.419834671098606,7.330332190351459,16.311062240657055,8.330416866181324,21.36241781223271,32.59593488973757,32.447195984445855,32.53834899353002,32.4147912530099,32.097769601148435,32.399881778630935,32.05019202500374,32.43505643016523,32.01037858816488,32.45959377656066,32.28171655772086,32.52606013203529,31.97251427506129,32.56537784208165,32.2370973746698,32.5538355257336
SIDR,11-11-2007 15:00,10.1,91.8,20071111150000,-0.7694148268839381,-0.7071067811865475,0.3111664566894475,-10.68238942906008,40.13821449926344,-10.75663765300404,40.050608395663176,-11.315865572252422,40.00088257863732,-11.07172329576514,39.14434772411081,-10.95053749794126,37.13533668418466,-9.715373641258369,36.08735375221859,-8.792817068209342,34.517695250204945,-8.592280359298014,34.0024960400307,-5.99441373581856,11.989273371427494,-3.341442029191689,13.79583440889689,1.100595665026765,14.515773678169504,3.856227676981888,15.598730513955823,6.313427433980673,17.292802247982326,8.77325196870556,19.627336259399403,10.346851118274648,22.517027724114325,10.123228163861874,25.10794603163476,32.596312042285234,32.56116186849588,32.59584810768413,32.6205171831187,32.42632101912329,32.66690359643924,32.451653100443075,32.746257971491815,32.01130015213606,32.7936279761819,32.34466161227935,32.819031155950725,32.31259694826487,32.86359014018599,32.30034923289802,32.832433452532186
SIDR,11-11-2007 18:00,10.4,91.5,20071111180000,-0.7694148268839381,-1.0,0.3337528616505004,-9.589234671502744,35.55682099540279,-8.266856649229604,34.02597648866715,-6.207054227943669,30.082364934315613,-5.552248620489473,29.67006129838789,-3.736302764507194,28.293156766313885,-3.82086666859781,27.42686872172162,-3.8055818949839817,27.500516458141814,-3.466001903520169,28.946817951102236,3.5205422837093896,13.83248906765344,2.7542464082549896,14.261071308966606,2.1038643120748315,16.07593615282486,1.5342283483115446,19.869760428565293,2.1635093472617237,22.47929924065661,1.981203065363111,25.9276630462136,2.322198361381694,25.72363425793044,3.386361745391034,25.635897453406244,32.743016851618044,32.624250466212025,32.72245976473749,32.628272865169215,32.68011074992884,32.65585685605738,32.68207505429595,32.65908382503241,32.608663605320885,32.76389750946629,32.48336569078059,32.76438177032995,32.64650280998698,32.80946085003631,32.39870791146219,32.84060098635367
SIDR,11-11-2007 21:00,10.4,91.3,20071111210000,-0.7694148268839381,-0.7071067811865477,0.3561659797175447,-6.193547243820993,29.16181273209421,-6.251181700998101,28.23522554350293,-6.055107976402248,26.487197033993837,-6.215822746197636,25.04579049101272,-5.827599968533127,24.24287196446438,-5.591260775033222,23.74425747575038,-5.266829022934761,22.7339779057262,-5.155176041436191,22.41082430101465,-1.7781978102106797,45.64134637933029,-2.4051465265576013,44.583302757956766,-2.550051929966677,42.1085171141066,-2.5636434155702665,43.00370977480952,-2.0837364731656747,42.47555767273416,-1.5277190397923026,42.76023180076326,-0.6659411924973252,43.51232914379786,-0.0496278704840973,42.22941641818336,32.840106407188834,32.223277834863225,32.83571178689333,32.245450019840284,32.638839081781484,32.2428928675798,32.707354798774034,32.239485909745724,32.64349048938035,32.29334703513398,32.74672391183059,32.35375508759692,32.69632858943073,32.496491212511984,32.66356436508407,32.619155335828765
SIDR,12-11-2007 00:00,10.5,91.2,20071112000000,-0.7583058084785625,0.0,0.3783933824961474,-3.258454635363667,20.19672286410292,-3.567228213195951,19.610597593259296,-2.7855504063635386,18.33279526698125,-3.0302163166904887,18.092571946802703,-2.757889014657488,16.997208327848742,-2.27260758777171,15.41681088471288,-2.849649983183221,14.62448785228279,-3.559563508725799,14.745301406185291,-4.04070751005862,55.060048271627984,-3.34113219864532,53.5385252060873,-3.003603254604553,52.61613024426745,-2.1223749124038034,51.29506803813734,-1.4720245529651572,50.28156860111413,-0.6561370550019116,50.10913232533719,-0.2090040301845624,50.44986246133567,-0.0622484436104259,50.95340878234816,32.83820426074624,31.58704034362677,32.81409954510743,31.688109410479026,32.75574039647963,31.781724301521702,32.78700997034635,31.872559280508348,32.73543150058327,32.00877891456544,32.77194371981692,32.095998172919025,32.781463913348176,32.132338245039826,32.709111957193855,32.093029986503176
SIDR,12-11-2007 03:00,10.5,90.8,20071112030000,-0.7583058084785625,0.7071067811865476,0.4004226930248299,-10.768257939815522,27.2619588692983,-10.93539104480592,26.93598557653881,-10.287564798908411,26.429555989661303,-9.165206089484004,24.83085054140825,-8.389267701367013,23.56214302716156,-7.303423350597313,22.77481161686592,-6.61153749756388,21.221822087114507,-6.991368783064654,19.487896647840408,2.95637687643369,46.54523582458496,2.9454023327146257,47.23729068513901,2.8073332487201355,47.49972358739601,2.3020392180187628,47.59466496394231,2.502677342528083,47.74614975849787,3.653565449359917,48.19653018191457,4.576415243831095,48.9447350137884,5.137695216954816,51.43116703103829,32.86526344290029,32.001057847414216,32.794453246283865,31.9165031543544,32.80022666576818,31.94019811152957,32.73592847683626,31.945199401476632,32.748915758130416,31.965979295735305,32.69437772859776,31.979701070858948,32.574024683478115,32.04521599176207,32.68523788754306,32.13806570659413
SIDR,12-11-2007 06:00,10.9,90.5,20071112060000,-0.7583058084785625,1.0,0.4222415897557861,-13.56561633273288,30.282317891851203,-13.136065708739418,29.82261993203844,-12.267977103084124,28.70558705838089,-12.096902930900844,27.91594851144788,-11.813594843126898,26.73748081169081,-10.382187581625384,26.546405182701367,-9.370152767815796,25.48159545952495,-9.372183622031386,25.177845592542116,3.280851398502384,43.32012073413746,3.1662423562790667,44.74130252429417,3.09039753377691,47.45213290190751,3.2608804135208245,49.96650441682357,3.326558914076355,52.00189698354174,3.3293602574675054,52.9457903443005,3.1336758771356568,53.56382133109517,3.013399416219756,54.07706978038956,32.63660944293312,32.18903904418308,32.60117186249208,32.17744198443571,32.77817060532109,32.19755826211593,32.64045402217791,32.22526550018439,32.680233777889896,32.24399455160296,32.64122021837796,32.22216352645147,32.69273556117964,32.2289909676138,32.647048717873965,32.17235636241096
SIDR,12-11-2007 09:00,10.9,90.4,20071112090000,-0.7583058084785625,0.7071067811865476,0.443837810206649,12.845706693587765,47.176987278846,12.926973012618689,44.839425338811175,11.701184926714216,41.31191585631598,9.06367324622497,40.23950982206096,7.353093959294356,40.46303639642745,6.331328929082401,39.2791793316478,6.138706037541656,38.37280131588463,5.670715356623557,37.712020620599496,13.949724351206134,58.07305388296804,12.62901396772046,57.46119222599707,11.46388749395098,55.6100212097168,9.865901095900842,54.23938594321067,7.784808425353719,52.72781489618835,5.407242828776483,50.0124718374787,4.661812342338835,48.037655014550985,4.032987267004042,48.51111373960648,32.785236305793624,32.51387799900274,32.828218523890264,32.520074723203734,32.79396405951026,32.46727639747844,32.80219514177832,32.379450352532814,32.703126317579226,32.301850205445994,32.8620950475353,32.19702269322181,32.8212485356153,32.126779750869765,32.64656351433601,32.00980952705548
SIDR,12-11-2007 12:00,11.3,90.1,20071112120000,-0.7583058084785625,-3.216245299353273e-16,0.4651991542697432,-36.14967668281411,6.432268585798876,-33.502491525757364,7.3816423720611635,-31.922664722510145,9.278618811835758,-32.235155861903536,12.085968912263988,-35.70789175757724,17.344423121555756,-40.81826421917391,21.03931346132581,-45.056682740674326,23.67236609334876,-46.129657692950346,25.007277666909577,16.912149492299783,34.48903396894347,16.52250423059835,32.699501004569974,17.02542643947939,32.32539465575092,17.282227194381264,34.63795092602871,17.541492034416247,37.93647108483038,16.03506155658217,39.40385737897415,15.884144136152152,41.07449466659203,15.922200592280229,42.61327248880233,32.2704288319082,32.48757568017749,32.169808016289664,32.485350661214056,32.06488658412433,32.40130507007196,32.09429502344808,32.3019021730782,32.044412236212835,32.229603580149394,31.613839251692696,32.07318827190305,31.421066837930105,32.00037780356076,30.94589502160299,31.91099994811971
SIDR,12-11-2007 15:00,11.4,90.0,20071112150000,-0.7583058084785625,-0.7071067811865475,0.4863134871676266,5.697215649389452,39.2402376051872,4.84733125281334,38.31098359680176,3.218055721229085,38.84500298133264,2.823874460797281,38.788197567901136,2.3142770646014066,37.92401096097735,2.006695616963961,37.03445261771083,1.91508054913098,35.96094122936435,2.2111261033009213,35.9879590049386,2.1566955296683217,35.9711725173458,2.9799140904013184,39.41014166259766,5.281296436097959,43.58734685641069,6.986421624456773,45.77386069372064,9.314093223863123,47.335388899139886,10.91872284958192,47.76948388449705,12.517152635044209,46.34352603902872,14.237141814600909,48.74042550176382,31.775466829156997,32.07820775278346,31.620152794797065,31.98277167244968,31.810102113662342,32.0257981800748,31.29680549680956,31.981236827616243,30.29673599580464,31.721213332407448,30.164804301646143,31.72148238172748,30.40714152879936,31.82756987016868,31.069520536285573,32.11866981079993
SIDR,12-11-2007 18:00,11.6,90.0,20071112180000,-0.7583058084785625,-1.0,0.5071687420462331,-3.1583580737261427,45.097050381689954,-2.8094573747366667,43.08766824872662,-1.127392136174248,43.12538749809183,-0.1928983884106855,43.42124944925308,-0.0248217042159124,43.58472459170283,0.6143517338208057,42.85540712767204,2.295569497036272,41.06084157277064,2.33432672764684,39.31922042780909,3.6467948611249623,52.92808379340418,3.7929831529615834,49.48674877055948,5.531067562363324,47.72741659193019,4.729410286110943,47.506155747175214,3.7154449288310407,48.37247330315259,4.097529918413271,48.40239317988007,6.222955494323725,48.98422233270544,8.665061246003921,49.333143036941,29.03614651835128,31.02677119017989,29.41356493839499,31.29986240265626,29.30112244843413,31.34125901363186,29.73448104130396,31.61180262079985,30.642953036118666,31.977544608722454,30.32336746934025,31.968482507078708,31.09164914752752,32.15299255710164,31.025562622320308,32.15470477776885
SIDR,12-11-2007 21:00,11.6,90.0,20071112210000,-0.7583058084785625,-0.7071067811865477,0.5277529222003282,21.67886326976658,59.54201448578196,22.251221209640818,58.60838920941492,23.47174715127884,56.26993041273358,23.194757169485094,55.46261637210846,22.449005410379293,53.73173537546275,20.76968015463539,50.215626453729705,18.37480208404356,53.11534371421529,15.063131787996182,50.923972908107714,16.88224522108884,65.89707156309147,15.524969255281189,67.42174159639603,15.352168493658878,69.62226571158628,16.764242178201677,68.2003901898861,16.32673567472672,69.11484168013747,16.947778923410766,68.93504238320548,15.14004493235301,67.08752423540365,13.037588891761503,63.98654496532747,30.909574797479443,32.198615614178,30.909397940631568,32.4057497518324,30.965766914078625,32.467685016309886,31.168282844094808,32.35048154382241,31.1824689022421,32.18509494953195,30.8477455560913,32.062984099347645,31.591923240013134,32.29541419276551,31.456337735306636,32.27148636173288
SIDR,13-11-2007 00:00,12.0,89.7,20071113000000,-0.7469720876965551,0.0,0.54805410292889,8.537401451993345,43.67855137497632,10.062031615864148,42.61009165734956,9.936783611774445,41.90579500604183,10.028987360443493,41.034398037582726,9.471840549260378,39.80652183771134,8.356609213103912,39.55103241661737,8.970989229150412,38.696230333242845,10.639741240691396,38.05581729266108,10.48456830053187,72.77787114613092,7.747345585714687,71.06874604658647,6.589493885953376,68.22299675231284,6.760430709127302,66.68117858603274,7.637824977766723,65.00305661678314,9.149842216484576,63.50675718884744,9.38903332351475,60.6685268696826,9.909043908378251,58.12246298442429,30.84158483979108,32.140800556401686,31.12405233806457,32.2039395984574,31.237935978744083,32.351077466333194,31.225522509264604,32.35048747799815,31.576503979869585,32.4598281598456,31.612601450754283,32.3846377775674,31.706899499825337,32.34082182106254,31.63672777267917,32.47057640383095
SIDR,13-11-2007 03:00,12.1,89.7,20071113030000,-0.7469720876965551,0.7071067811865476,0.5680604330206556,27.28105122281104,56.69420942326182,27.747211665543823,59.56480436687228,25.734449530506996,57.89413308667707,25.426228071661555,56.57313450084013,27.55009026220529,58.05428386442732,30.40534978442722,58.86636551908014,33.04751211140343,59.89139067679135,34.33844056865977,59.49966174783354,-4.006563653650972,58.68911168993134,-5.132082920002786,56.84471181877555,-7.693228742772155,53.992679544397305,-10.850888579740422,52.14011197370641,-12.419204057831118,50.27530990024604,-11.529793009294654,49.11179663222513,-12.584519368205807,46.9616946043008,-13.913723659985338,45.63140768223348,32.55556740267299,32.26975433520282,32.60137931614104,32.334763434203246,32.546996579053506,32.33087417586831,32.38892450995089,32.3128880216521,32.52751982731803,32.31980177289886,32.595110365873644,32.238852895463296,32.51027996379954,32.14801109132269,32.694360028053204,32.129587875306804
