filename,vel_ir_x_1,vel_ir_y_1,vel_ir_x_2,vel_ir_y_2,vel_ir_x_3,vel_ir_y_3,vel_ir_x_4,vel_ir_y_4,vel_ir_x_5,vel_ir_y_5,vel_ir_x_6,vel_ir_y_6,vel_ir_x_7,vel_ir_y_7,vel_ir_x_8,vel_ir_y_8,vel_wv_x_1,vel_wv_y_1,vel_wv_x_2,vel_wv_y_2,vel_wv_x_3,vel_wv_y_3,vel_wv_x_4,vel_wv_y_4,vel_wv_x_5,vel_wv_y_5,vel_wv_x_6,vel_wv_y_6,vel_wv_x_7,vel_wv_y_7,vel_wv_x_8,vel_wv_y_8
20100517000000,-1.3567867226132722,5.455396754406045,-1.416895764090626,5.317592984175909,-1.088024492874101,8.108752860280568,-0.4419302990344164,13.106620863617444,-0.12026239230258984,17.73959452421416,0.6006644809118385,21.024213468883097,1.030646910638237,24.333482033089748,0.4741002090322036,24.51239271126103,-8.12842159627754,8.632701232054524,-8.578401280622298,8.383875260074323,-8.652201354036112,8.975938641561935,-8.610921442704123,12.734166947645365,-7.635219911691776,15.366124092804613,-6.0869331574091134,17.22668357097309,-4.081436535707559,18.890332866401927,-2.5164790865978475,20.23865762729624
20100517030000,-5.6770799328696055,-5.77261192618676,-4.567028777362068,-3.3262059183015844,-1.9507771062399997,1.0976196620456482,1.0916583596857694,5.249723005472467,3.3343607399581097,9.558209164996043,4.054421931822613,13.431722974681238,3.634096844986675,15.438198680114612,4.10176764457846,17.188224958211347,-10.056124826647201,-3.5389216961163394,-8.192218972378022,1.2081539182895755,-6.704166727003298,6.949115533938533,-5.6061782589325535,9.490144833056972,-5.099214111379242,11.483066838018182,-4.577370321320141,10.58841207678981,-4.205758177193996,11.072405279387308,-3.8483197254962223,13.11615652089223
20100517060000,3.7956398281737838,15.195289751038935,4.072577990867473,15.171692865866202,4.264008595503205,15.417392714703968,4.3020006594682,16.372771130825008,4.119345751554407,16.202283925647976,3.6251941019124296,15.922867789190475,3.2343030193490754,15.345309530871805,2.8983147144555557,15.1887495882714,-2.6672673014937525,2.3418299793849995,-2.8529553374715357,4.412243418440361,-2.139004181306396,6.958951383784449,-2.6570229716737166,7.932834285735608,-2.2809354104667525,7.652755876022828,-2.4137163939495876,10.321720909661165,-2.5424948050960094,11.363512315623405,-2.5770808931005256,11.183714970020088
20100517090000,5.588701424231896,28.687197010333723,5.516221621457269,29.830756228577858,5.363209379332711,29.458564118250905,5.41175365484905,28.97752541285181,5.055653279885579,28.939528831373458,4.489681640403529,28.637225620646895,3.3826195403142485,27.968852031181047,2.488457979424424,28.11768143730969,2.947281917815025,14.818542003631592,0.5982184086834975,11.766194314582675,-0.7905578338848406,10.268984641138072,-1.4755049472541013,10.0764420209193,-1.4702365618776774,10.412278956905784,-1.4629438592557784,9.814081178007811,-1.4523309657934695,9.301284589563208,-1.4655737503354918,10.033303548338978
20100517120000,5.970144881576788,16.10615487958564,5.254259551194177,16.578877466828075,5.018950350040739,16.827558227018876,5.201694317185284,17.998840379640576,5.34399845798287,18.79895312554496,5.215805318257938,19.39938098509568,4.948711517397993,19.318515275093105,4.695711687903581,19.77138480773339,-0.2196745252781586,16.810386337217736,-0.267052650899946,17.606214630070017,-0.37711280501310035,18.148518831079656,-0.5086006835337682,18.649523135466435,-0.5892372900146459,18.323904358455113,-1.0303109664853576,17.583142056238962,-1.4979226598354205,16.98667586066865,-1.4394859252655758,16.64623840387924
20100517150000,-9.898902802955448,-8.01292090153131,-9.795308070075244,-7.703868838853406,-9.245778847634094,-6.288224435016618,-7.982119515210957,-4.5314679994421025,-6.510054772028901,-3.769803865201829,-5.5235266750144945,-2.6972670445603955,-6.343915845442289,-1.4203606561384643,-6.88595030445742,-1.0066464063851024,-1.2580744642910995,20.284773954256313,-1.4172040954988478,20.058349627301208,-1.587143385970411,19.971238589677654,-1.3176360429046923,19.445502145747664,-1.403321554911275,18.529208181049903,-1.525522757866742,17.48881294241229,-1.5631889838103175,16.77054765263542,-1.0151820674805982,15.312110944726001
20100517180000,-6.57379259109497,-4.716606692757457,-6.19364444660567,-3.739946941668996,-6.212665347491994,-3.6526134960866545,-5.947344322257967,-3.130833127053538,-6.376530875998029,-1.2212765517141762,-6.5658943161156,0.23691520097491728,-6.594063441381565,0.6769686915390027,-5.839742471415458,1.621735648699007,0.2927991529107094,12.57760171508789,0.11492220774097721,12.755523829116035,0.6098490779398822,13.746710132150088,1.26357775703255,13.937247806520604,1.9059730114214686,13.979324214202537,2.090843221977312,14.084124866854639,2.034512972582947,13.641715450317678,1.7673880781618132,13.015159348341134
20100517210000,5.549960344761342,-2.901601327121728,4.723104749268632,-2.9787534539459077,3.5901428333081697,-2.9690473440740455,3.4153397838072785,-2.903684122218914,2.9995858633178023,-1.4366641590902356,2.3744883400470687,-0.9345349999418434,2.068539044013617,-1.0396146706666642,1.6747082202316699,-1.0780539765241848,3.313007861644298,11.290188995567528,3.8150970955205157,11.051438292836755,4.402147164093821,10.769745687183581,4.798318335902708,11.007369214806744,5.20471820577724,10.770664220876208,5.66032142923231,10.778961055033076,6.163250615436316,11.036758333200096,6.17429433018484,12.016163751321093
20100518000000,9.4157141325042,1.4142350925161966,7.687949754408936,3.6004147472193657,7.168987335156131,3.4288577129262565,6.33617829709287,3.609390151209999,5.267803942589204,4.920497883159843,4.280542343881886,5.827127000102227,4.0143918299545875,6.730591057553726,4.199600590105222,7.787891868020137,10.47919189272903,14.999844783873069,10.860112065699562,16.153022296393097,11.574331445672918,18.691453813717064,12.174109502337952,20.82036115909744,12.625186412824123,21.83968023873874,12.883995069247304,21.014470188737366,12.719303786343946,17.99744182647917,12.420235384769619,15.701532383064567
20100518030000,6.003466514118931,-3.4963875967159606,5.514446155230204,-3.741205990811189,5.759221248172579,-2.76680160839288,5.729707599778211,-1.2234007955507469,5.579399266707398,-0.5400123254441902,5.232888930261472,-0.43179983798596,4.86227859861003,-0.2409627429409327,4.835733400845932,-0.1528569232205213,5.1596303822701435,14.506731326119942,5.276305482784907,13.468976346651713,5.63429618653797,12.576835865747361,6.229801203094366,12.223356080965232,6.548394530437811,11.918849238452934,6.564523954624959,12.115854467600304,6.525806619637957,12.94882930741866,6.051357903980603,12.776131055980795
20100518060000,4.983149285628417,-8.584159343042106,4.781863174804553,-8.64479245914249,4.644728713694856,-8.532449540863949,4.62709569185443,-8.028407422995025,4.582276072384058,-7.663706765338902,4.274808844612923,-6.985113607571659,3.524245608743135,-7.112518426680986,3.032047098076446,-7.496429557885658,2.050855628797941,10.641274995892962,1.9528587824247015,10.20009594451724,1.5282655972502737,8.947223599688465,1.0406485072317908,7.59837304046695,0.7246440650479844,6.705098320796317,0.6208034216385396,7.097139411761669,1.0249314133210905,8.577640606547206,1.639287836568156,10.498383960191742
20100518090000,9.019384867708448,-4.401974999568831,8.84304776858958,-3.8761283906094044,7.828367878805916,-3.8848886732159613,7.064467364880278,-3.082094540635216,6.885672717853631,-2.7429169485277844,6.364891998052166,-2.760139092207662,6.03429745508889,-2.5843755020237795,5.851444028860696,-2.1964693993328512,-2.1904847468183912,9.03256428745431,-2.1630025008636125,8.102334927119086,-1.6835751355211646,8.904830054634795,-1.9257478249202395,7.724411784342422,-2.2294503592625885,6.187688970256092,-2.7658966220150094,4.524629794891143,-3.4582556396165405,3.6022003097566935,-4.076025879629271,3.174808047271903
20100518120000,9.198087493578592,-5.012030596534411,7.882952289516423,-5.6088615299082125,7.674420973176979,-5.471583819221836,6.916657823386384,-4.86229002207029,6.37869526879738,-4.455289321611335,5.9665481724363545,-4.383593344159898,5.96021763751242,-4.545090252183204,4.748534739434777,-3.5877076914651855,-7.742926965157191,1.488718902381758,-8.267754872639975,-0.6395475497393279,-8.221850740267465,-0.15806908455330537,-8.87786375188259,-2.7870577126144584,-8.141009602415393,-3.5091393829938817,-8.08437328422169,-4.262762855989995,-7.108958464295639,-2.355572299713297,-6.368363077457204,-1.2082954000834698
20100518150000,-0.6068846463170062,1.9779457221619594,-0.6652691067156411,0.8435623490076978,-0.05705949992416371,0.2639966191535086,-0.0411819737662045,-2.780487786073104,0.2532395491218882,-4.633665733774662,1.9921219658156786,-5.4013315480061195,5.166496265178822,-4.9948735816328504,5.488989722963885,-4.99912484479568,-29.706809166150215,-11.714305963271704,-27.70376118272543,-13.442255809903145,-23.112829540169262,-14.702013581739386,-18.0759822350463,-12.510187419880134,-12.794432344445754,-11.41363574314493,-9.596404109386258,-9.000511511886765,-7.848230594426027,-5.3907923976739305,-5.872595572949553,-1.4325985138256179
20100518180000,-0.11617970223037097,-8.38501912712032,1.6112223116188555,-8.414693979467925,0.7393385028365472,-8.661565327582755,-2.008635475456872,-9.130733098297402,-2.5336057520548856,-9.669171776697144,0.05220396454982586,-11.215066970680176,4.149047629269958,-11.188946182595648,2.9003432267116676,-8.099123494241232,-16.646267344808987,-3.412211674910325,-15.897701479009285,-3.664020311330013,-14.000213182779897,-4.080068249418678,-10.916546576706779,-3.1293011696139885,-6.594189522452951,-1.0862676923512682,-1.9955356299930243,2.81998805796508,1.4498199445344968,5.994514411400186,2.8961116716080912,10.089125033921302
20100518210000,2.727874117769496,-7.915659533606635,2.794503582679566,-7.377109235990447,2.3745116947053435,-6.20778139420496,1.3108765163271143,-4.774734476386589,0.554783230163815,-3.500218972099221,-0.24810124351536517,-0.9901574240357949,-0.8793885169763457,1.3776179825352435,-0.8972700863374286,0.32694227403338605,3.766208324557036,20.65790402655508,5.33617505619517,20.066702640632716,6.263821809713183,19.082005944745294,7.1253123204473034,18.525746277016655,8.753053816634676,19.054588374884233,9.803667405932078,20.306358971731004,10.655497015468658,21.179971429676336,11.448945011109563,22.711413450121643
20100519000000,4.453916577192453,8.367991056197729,2.8395835335274606,8.1653677258693,1.9357560693219065,7.103243643347221,1.5487758056557313,6.151051781654168,1.6933773900088236,4.755066441615344,2.445812681822302,2.6236367902943196,3.382651958742888,1.8285577846572165,3.654392950866846,1.9459121794113827,18.985524479140583,22.94946685204139,17.934619433443313,22.2084436013665,16.833557587635667,21.505820302520622,14.69658958121558,21.034461885526035,13.015761435501219,20.314565111467086,12.106758558663769,19.998042294080708,12.323921617572841,20.28740446012516,12.697258565291332,20.40822125232126
20100519030000,5.262907846839027,-8.377280442060622,5.136512077979321,-10.018777613369924,4.906133646570791,-10.280718581882988,5.456412851243563,-9.250807017411875,5.502941404802537,-7.982659107911477,5.433179982279538,-6.479011375740024,5.398256766452328,-6.383412902143988,4.997973434376292,-5.647099592452484,23.497867896493556,45.133266651524906,19.060866219592544,39.85027552910571,15.747052485825664,33.86339253891171,13.48466206722467,28.143285493487898,11.335114468364344,22.095703439975004,10.160514442859986,20.865082809177224,9.5698319235695,18.604856869436666,9.457237420821695,18.59720004006111
20100519060000,5.704248217770653,-4.221454707049105,5.990091392746219,-4.622510187820737,7.465565323559947,-6.634379225806228,8.019113830286832,-6.4862593276577085,8.066061168585572,-5.356956507130541,6.447867566464178,-5.813103159269267,5.870186767817457,-5.061262255098214,4.034981314857822,-5.0296252595419775,32.9710651174949,35.62217580140942,29.335547533902254,30.51523856683211,24.864230092294616,24.503624171692863,19.90777211563464,21.548168579418235,15.846594339130123,19.535301536408042,14.279706896294694,16.12987856874926,14.038815742434652,11.662857696001401,13.255074651570737,11.059107244981421
20100519090000,8.77027743750245,-4.561482866315076,9.577864339327242,-4.749197393477777,9.867139818370994,-4.011769864887521,9.772392753963052,-3.2678574196287316,10.092783081120459,-2.3854125424033303,9.32741435427699,-0.24816730991026179,7.455367443981656,-0.1871477302217407,8.405489151389634,1.9106430894387347,14.739984345262068,22.717343288616544,14.367427618430336,20.571504829686656,13.885593343632095,18.436816915674076,13.51069884974591,17.245344845779293,13.088441998501116,18.524485239520235,12.76305268646217,19.55485917281993,10.25035846150986,19.933057504047103,9.897340943389548,18.780430160343087
20100519120000,7.925742503924248,-3.287424217368293,8.44392035090325,-3.355313968071606,10.016560827436901,-4.118089719561173,10.038881369343395,-2.2216537847486526,10.15892301487111,0.16955191994032257,9.117120211729253,2.8340657943692222,7.298954858657831,3.664388099218015,4.692330120024359,4.9891039078975,18.787936251387638,14.993396058041824,18.333682480005685,14.091013906487627,18.082619457244874,14.426546795907475,17.02834313463174,15.417347240856403,15.45249477368107,17.585791047256905,14.121183778618725,18.416843824002157,12.978576174448312,17.82875926624246,10.809154006002554,22.413748288437013
20100519150000,14.325676754901284,0.9931976196699237,13.184477363442475,1.1675523289532033,11.731678990727847,1.360877864129995,10.584160902359512,1.8105325196653272,9.628202040273415,2.6079905080526538,9.387717898448027,1.5916125081570975,10.129805653686672,1.4422241119681876,10.679213646248998,2.3115857453429824,22.954408808758384,14.52684177850422,22.40729647222555,14.838858665610259,20.6807400162687,12.841295661314478,18.762880005193562,13.009508194977396,17.803303198723004,14.846983493274244,16.356430679112147,17.194184633455233,14.466590930446404,21.799993002429144,12.634739851447092,23.264902843764883
